Date,target,model_0,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,model_12,model_13,model_14,model_15,model_16,model_17,model_18,model_19,model_20,model_21,model_22,model_23,model_24,model_25,model_26,model_27,model_28,model_29,model_30,model_31,model_32,model_33,model_34,model_35,model_36,model_37,model_38,model_39,model_40,model_41,model_42,model_43,model_44,model_45,model_46,model_47,model_48,model_49,model_50,model_51,model_52,model_53,model_54,model_55,model_56,model_57,model_58,model_59,mean
2022-04-03 00:00:00+00:00,0.0364235344680532,-0.0244444433060931,-0.0246546612155577,-0.0435267611304715,-0.0221214169468291,-0.0322386420857919,-0.0283372205183949,-0.008058652013353602,-0.003188742513988499,-0.0215149033804423,-0.009811727226670602,-0.014932130927018002,-0.0485057816008166,-0.0048921927258328,-0.012026859227893899,-0.032014529175915005,-0.02000790414217,-0.0517091234700771,-0.0392412100355455,-0.0141554836459046,-0.0435063348395427,-0.1109208428079733,-0.12929637254686,-0.09587460639369791,-0.1201342525975325,-0.1356267298315028,-0.0894420536221511,-0.0819705134004151,-0.0988741976117503,-0.0994380656930005,-0.1597067655461361,-0.09805458468420039,-0.097247137886044,-0.1234846765679322,-0.1107656926420785,-0.1040549197009846,-0.0996849740874249,-0.102526661752404,-0.10276671869501221,-0.0982797221102368,-0.1034300929082478,-0.07088851420056219,-0.0895365652378592,-0.0870149108081843,-0.1132671769098645,-0.0481018020726985,-0.0195857394522219,-0.0534671291674114,-0.0636276401141105,-0.09057369575250959,-0.0682848984781323,-0.0498555176086152,-0.0656508674322192,-0.0408406078249469,-0.09732660192066031,-0.061697515701990696,-0.0744558154354628,-0.08107880014814489,-0.0887314876333214,-0.0453854895727305,-0.044272288733242,-0.0662323390489381
2022-04-04 00:00:00+00:00,-0.0040545635881074,-0.014180685864828901,-0.013484959402158398,-0.0320232492866193,-0.011856510942601501,-0.0213410895208619,-0.0174727984915815,-0.0170862906547581,-0.0065723013384625,-0.011433737105104499,-2.4033175915000142e-05,-0.0039468158791209,-0.0373727624047485,-0.0056304973959219,-0.022743724977926802,-0.0215139553980089,-0.0104087128850382,-0.0404714357672598,-0.027570995329964702,-0.004250844821737199,-0.0319295878606884,-0.1007471969995723,-0.11986944981140751,-0.0867679202696609,-0.11080294964295909,-0.1265262688482036,-0.0809214949821632,-0.07308630894221341,-0.09002537322626361,-0.09104928537135179,-0.1507891500281201,-0.08870799685085079,-0.0886506632075369,-0.1141530755144011,-0.102622773232034,-0.09560125538437361,-0.09085158315302791,-0.0931672939490332,-0.09314740016331441,-0.08856608372726019,-0.09336128925076359,-0.06668866515725139,-0.084610741939974,-0.0822081039498494,-0.10743144721916079,-0.0448171158718492,-0.0173805580503447,-0.0499793061381164,-0.0597316476583192,-0.08559449582196521,-0.0642110856699934,-0.0464408689037208,-0.0616840188462111,-0.0378465063454072,-0.09218125413514269,-0.05789499405009,-0.070121949524276,-0.07651724559539541,-0.08386528101300639,-0.0422024422525721,-0.0411055656325337,-0.058319624434981
2022-04-05 00:00:00+00:00,-0.0241037839667321,-0.0127989299475966,-0.014750998924836,-0.0035360934253712006,-0.0156887587674993,-0.006446331254219801,-0.011283886709033,-0.0461148690982293,-0.0353842588353638,-0.016233970863627302,-0.0278387566707682,-0.0247543909145294,-0.008930399200214996,-0.0342656094179697,-0.0511833751314798,-0.0066976288081411,-0.0170043644262413,-0.0126311294333145,-0.0008171047593808003,-0.024390626694288802,-0.003392734095054698,-0.0751346188155431,-0.0953776882510857,-0.0616716826923913,-0.0861575307506074,-0.1023240712412127,-0.0559010819380147,-0.046718454681950794,-0.0649630541107963,-0.0660125362182368,-0.12596886962377699,-0.0630178708478213,-0.0637905596485234,-0.0894714823491229,-0.07816966796961759,-0.0711335845936672,-0.0654975344180257,-0.0679013930978593,-0.0675278275906477,-0.0628400209127207,-0.0673300649142959,-0.0436674008947211,-0.0616422788314782,-0.059257340357506294,-0.0845506779885179,-0.0217901219404167,-0.0057057137532899,-0.027047705965361102,-0.0367043309033586,-0.0625342579793022,-0.041234758688592804,-0.023303118074739497,-0.0387258773578609,-0.0148603639180633,-0.0693758044189165,-0.0349670838044775,-0.047120493548147804,-0.053602494042926704,-0.060906127739800905,-0.019222929155553396,-0.0180530400986779,-0.0328767763591966
2022-04-06 00:00:00+00:00,-0.0053139598841096,-0.0170018366018675,-0.0194656405817246,-0.00017658533168330055,-0.0192755157699663,-0.009740988474851199,-0.0162191529485141,-0.0514989698235499,-0.0410438214489645,-0.0209294300050514,-0.031210344976417302,-0.0295192448453514,-0.0049589458173527005,-0.038530182011929696,-0.055424401995172595,-0.0105917509223849,-0.0208937061186562,-0.0088492897589216,-0.0048435106257267,-0.029479452758370203,-0.0012052044235833,-0.0712834556261975,-0.0921884764277334,-0.057642969758458895,-0.0828554521928905,-0.0989388925124832,-0.0517348618919002,-0.0419861819753161,-0.061041188560398,-0.061391308073325004,-0.12035294691233431,-0.0588103526297199,-0.0598225082223737,-0.0858096650402552,-0.0737960780130858,-0.0673567521418918,-0.0610139824689795,-0.0639481085759512,-0.0634638655749566,-0.058825926210087906,-0.0630873663238551,-0.0386166948400152,-0.057067510072451505,-0.0546258904989146,-0.0805843792157921,-0.0161997654300969,-0.0119754476466761,-0.0216711138243749,-0.031469565632502604,-0.0579037795553978,-0.0361523823350849,-0.017687137703695302,-0.033599650033044604,-0.009141056019694201,-0.0650735381286697,-0.0297738887757774,-0.0421691238704149,-0.048864746378522804,-0.0562993193836854,-0.013622242530736099,-0.012372923557049,-0.0283896877641219
2022-04-07 00:00:00+00:00,0.0065734191461201,-0.008639027699911001,-0.0110499800839369,-0.0085486657132433,-0.011259589218498501,-0.0013529374962814996,-0.0072978487648366,-0.0428742703700937,-0.0321529548529403,-0.0130098254920878,-0.022647308411020202,-0.020656149443133,-0.0139152347050355,-0.030041206727456297,-0.0464250363285222,-0.0029795171615242004,-0.012684995238741302,-0.017413023232808002,-0.0041995317919862,-0.0206440713558062,-0.0074411881821602,-0.0788775149661241,-0.0993990161023909,-0.06502854997832651,-0.0899073009992923,-0.1058735738670578,-0.0589188271371999,-0.049561504720071696,-0.0683764168507083,-0.0683461257745552,-0.1263448454972986,-0.0662237054766712,-0.06682422286614541,-0.0927779875644268,-0.0806473062382426,-0.0742817707856373,-0.0679791819786245,-0.0714210534354393,-0.0706784108278966,-0.0665824054987121,-0.0705238879963814,-0.044452345970357,-0.06302940285744531,-0.0605534588606605,-0.0867064800472233,-0.0218542445817795,-0.0064906618811026,-0.02736600624239,-0.0372354012190432,-0.0638860523845179,-0.0419512872205592,-0.0234037545469365,-0.0393764818423211,-0.0147405067671478,-0.0710236268476837,-0.0355203767238513,-0.0480221556855231,-0.0547446657191225,-0.0622353165446215,-0.019261545740835,-0.0180284305394629,-0.0355546235333671
2022-04-08 00:00:00+00:00,0.0292472208969125,-0.020330346545481,-0.018816731725883502,-0.0372213635484906,-0.0176239212216849,-0.0276943070725194,-0.0226806047983514,-0.012542223415794501,-0.0025196439472071966,-0.0168872077295239,-0.006283396614889199,-0.0088535769236752,-0.0429350198256813,-0.0012092538680790986,-0.016753121302822298,-0.0263124931155318,-0.0163681307291871,-0.0464486936890179,-0.0336677558014441,-0.0091810474676744,-0.036988489962723,-0.1085070917561925,-0.1281474518976054,-0.09443163576234831,-0.118610491310571,-0.1344549739112382,-0.0881612541652024,-0.0794083690373362,-0.0976149821265713,-0.09756692179275839,-0.154596443979713,-0.09577224607779741,-0.0957594215237284,-0.1215133481704535,-0.1094903287307786,-0.10298904167249959,-0.09706428815630211,-0.1010199647197787,-0.09993971824708661,-0.0965913668530353,-0.10017995642826011,-0.0729357150180924,-0.0914042156594789,-0.0889405680325134,-0.11492419387043451,-0.0504562398597933,-0.0222492680639717,-0.055881788085671805,-0.0657689478818376,-0.09230117258961071,-0.0704318160679599,-0.052028517491072804,-0.0678600485618881,-0.0433535320059919,-0.09931150556138049,-0.0640022703269975,-0.07648691022526449,-0.08313834614677701,-0.09062140995813919,-0.0478452368368174,-0.0466414429274012,-0.0645611880954701
2022-04-09 00:00:00+00:00,0.0669515471811146,-0.08189796646362199,-0.08012067080651389,-0.0983746377386862,-0.0792566039767923,-0.08891752251412849,-0.08359353107066009,-0.0496071080476464,-0.05901913240609,-0.0788805177788473,-0.06866129906476849,-0.069531781010873,-0.1037367497775836,-0.0603853671442043,-0.044302115218081,-0.0883949989479826,-0.0781631350525721,-0.1074292044102198,-0.09441941006959839,-0.0710566665118403,-0.09729461588534549,-0.1723722033253866,-0.19084564125842618,-0.1583876813974393,-0.1818947033900004,-0.1970523280426511,-0.1521415169739353,-0.1432862506969499,-0.16115925841007878,-0.1613364143163438,-0.2163471476079419,-0.159557021409649,-0.15953506197279999,-0.18461767355927738,-0.1730270386669289,-0.1664229230860238,-0.1606433966955612,-0.1649071667891398,-0.1635852210275918,-0.1606468509889981,-0.1641013294773549,-0.13711601904524678,-0.1550796402772835,-0.1527035181793603,-0.1779598313786659,-0.1152805049732881,-0.0878386726532039,-0.1205795761569616,-0.1301601206880779,-0.1559135437232435,-0.1347072045272956,-0.1167443235009954,-0.1322136364525171,-0.108402821688941,-0.1628473592759406,-0.1284757208508985,-0.14058462312640818,-0.1470778312144635,-0.1543361652987973,-0.1127630035796966,-0.11155165689194149,-0.1276207606078627
2022-04-10 00:00:00+00:00,-0.0088060963717171,-0.053954452964044594,-0.0503699809239788,-0.0682872535686313,-0.0507718978224568,-0.060014888037930994,-0.052280647146332196,-0.0212591029668081,-0.0293729448876656,-0.0503049989628324,-0.0404664178543604,-0.0402355700155194,-0.0727860981153613,-0.0313718917636405,-0.0163999669771386,-0.058424622196959194,-0.0501990853037398,-0.0771046235012235,-0.064330060262097,-0.042321988161258,-0.0664668914595434,-0.1496436861005898,-0.16772052299147353,-0.1368892418316403,-0.16007976593543852,-0.17406996591568952,-0.1311212255829125,-0.1203979879179803,-0.13920003274535842,-0.139943047126722,-0.19274383902788841,-0.13711789277143901,-0.13873001197656862,-0.16239269593506622,-0.1523180059926781,-0.14540228343373932,-0.13871093364278012,-0.14280011433125123,-0.14112966167523502,-0.1376934225073926,-0.1414308680965628,-0.1171723041794039,-0.1340876752344959,-0.13188470581324932,-0.15563624855669522,-0.0966846596552441,-0.0708750850142116,-0.1017605948925104,-0.1106432358519124,-0.13474842152803812,-0.1149669644197169,-0.0979178137755745,-0.1126487156118815,-0.0902960194270626,-0.1415657461351343,-0.1091724119430832,-0.1204656870963632,-0.1266436562690133,-0.13340102865750741,-0.09439306270158,-0.0931549944649707,-0.1039062936609596
2022-04-11 00:00:00+00:00,-0.0295138674213993,-0.014015513052713199,-0.010228122972415998,-0.028703475365224797,-0.011006027021156602,-0.0209962351240506,-0.011077885594152698,-0.0198431733305771,-0.012482919007222398,-0.009954920410797801,-0.0006565260532822997,-0.0011274563441669994,-0.032143296260064694,-0.010038677643608,-0.023696356000435702,-0.018227755280497002,-0.010385080293789702,-0.0371580564309108,-0.023997438755148297,-0.0010859276883447982,-0.025286693542084102,-0.11699328099011791,-0.1373580122425545,-0.10514169087421799,-0.1304492653977408,-0.1438666374877311,-0.099924945120348,-0.0862540849149025,-0.1079413755364022,-0.10809034209113591,-0.1618381049681105,-0.10462870698663648,-0.10850201239000459,-0.132161680856013,-0.12282595736966839,-0.11555301821171549,-0.10688239481293099,-0.11095004499326569,-0.10895072018388341,-0.10419778885571529,-0.1086564033337713,-0.08409185345423939,-0.1012998819232995,-0.09907389930980778,-0.12322269601700539,-0.0633023283810801,-0.03712481017554729,-0.0685809005045733,-0.0774444105112295,-0.101835379941706,-0.0818973672931973,-0.0644536986984034,-0.0795707710121584,-0.0569032991250753,-0.10900986352237199,-0.0760833554780614,-0.0874649485312972,-0.09380191811062359,-0.10058380424418209,-0.06107547086613149,-0.05973156390151929,-0.06892421766894989
2022-04-12 00:00:00+00:00,-0.0006965054346836,-0.0083641954737183,-0.0052006219927556,-0.0248360171139962,-0.0063569568416048,-0.016488950300980597,-0.0061118667421450005,-0.025729772599299403,-0.0179109296421329,-0.0047038908323742004,-0.004083112108166,-0.0066400905979939,-0.027973506950239497,-0.0158848194329643,-0.029294577444655003,-0.013590119803863,-0.0052277874476246,-0.0333231182408276,-0.0193513598563933,-0.0045532788193171,-0.020127979342715,-0.1162148977397921,-0.13945169894978468,-0.10503348833469091,-0.1324532887900008,-0.1460762836023004,-0.1005073749702427,-0.0850912197343327,-0.108990870063242,-0.1081192315854427,-0.16434992014738578,-0.1044907802429493,-0.1098799978051274,-0.1338071140917251,-0.125331371971465,-0.1173512191008727,-0.10706891413125931,-0.11102431254120271,-0.1088974136864249,-0.1030341829770081,-0.10782732314672851,-0.0801691037545483,-0.09807444404424151,-0.09575209815576011,-0.1208639167573534,-0.0585393916224261,-0.0313583707073698,-0.0640690642023673,-0.0732365037122015,-0.0985788079762343,-0.077887746450626,-0.059736354452451096,-0.0754758507219791,-0.0519252043674599,-0.10607443010091061,-0.0718559937601191,-0.08369406192605841,-0.0902764559827377,-0.0973015507928797,-0.0562760043871008,-0.0548544457498955,-0.06614267489219011
2022-04-13 00:00:00+00:00,-0.0122250963632459,-0.0081259671658289,-0.010941836834726701,-0.0089760206023989,-0.009724974574777799,-0.0002679346299644999,-0.0093520913636038,-0.0417473427560519,-0.0334244691977416,-0.0112668466529822,-0.0204032671786392,-0.0227525516939421,-0.011983504127877301,-0.032211756767078395,-0.046236495763866195,-0.0028262141708851,-0.011418345493135,-0.0172343613081946,-0.0032908146235173,-0.0207017541749386,-0.004397616193716501,-0.10199203834201691,-0.1265096507587873,-0.0915244848949221,-0.1191780451176658,-0.1331140138532128,-0.0874059898275055,-0.0716714008801247,-0.0961619491928582,-0.0947362723346519,-0.1518279998003271,-0.0910337826175079,-0.09677858976772391,-0.1205423165309352,-0.11324523265807401,-0.10432508439489781,-0.0934712961119709,-0.0974974725133953,-0.0951614794802971,-0.0893731291938085,-0.0936660975185826,-0.06260558759477701,-0.0806802592620882,-0.0783253814986177,-0.1036593675780454,-0.0407439260632735,-0.013325582975836602,-0.0463042763088652,-0.0555925565293956,-0.0811989277803406,-0.060279758636306,-0.0420007830547435,-0.05783629103895491,-0.0340703390049672,-0.08868010770310561,-0.0541657369645743,-0.06617528277478041,-0.0727742330483985,-0.0798828304722566,-0.0384688573354849,-0.0370466687395766,-0.0504585591431866
2022-04-14 00:00:00+00:00,0.004887870563917,-0.004295807316657301,-0.007227202322758401,-0.012835181075213201,-0.0059089422069189,-0.003412035408597,-0.004167214394175499,-0.0381030205880801,-0.029250810448978704,-0.0077225773309553,-0.016948632424620202,-0.018493695872015,-0.0167507503232631,-0.027950877260064802,-0.0433944488651645,-0.0016004704357746998,-0.0073559170188411,-0.0212913225775987,-0.0073025801816751,-0.0170985357272481,-0.0095374301909999,-0.1081928000018995,-0.13282017126117432,-0.0977992405102288,-0.12505953967995811,-0.1392279590239138,-0.0934496701488029,-0.0778491323722269,-0.1024741290462854,-0.1006025905750519,-0.1573123129367219,-0.0971845273732136,-0.1025506028676098,-0.1265182047575605,-0.1198096970875589,-0.10998719489700409,-0.0991463000826659,-0.10376492921513669,-0.1012494519426876,-0.09620851196252089,-0.0996344295616131,-0.0636553232324971,-0.0820841746620675,-0.079678902498374,-0.1054964889322104,-0.041339519351073196,-0.013385780411388801,-0.0469791592397453,-0.0564950355033976,-0.0826261280725837,-0.0612639941460993,-0.0426592407501228,-0.0587622772905445,-0.0345323141775948,-0.0901860158728234,-0.0550020911571602,-0.06730457361552081,-0.0739925015469812,-0.08126457744164729,-0.0390202802363697,-0.0375821340105081,-0.0541493999311531
2022-04-15 00:00:00+00:00,0.0154695177875643,-0.010807431490616502,-0.006884308653816,-0.0265480923975771,-0.0082134249593089,-0.0177958348660241,-0.0106002114976923,-0.024231348640427697,-0.014287939693407598,-0.0063323885030714,-0.002476642459291599,-0.003579634491804099,-0.032198472643234596,-0.012922469003191099,-0.028450274987595496,-0.015838211839302202,-0.007263424295841401,-0.03576611018808,-0.0221435769163956,-0.002916772877011399,-0.0242447391721343,-0.1246404021182731,-0.1476002561529948,-0.11391913051945149,-0.1398506525521172,-0.1536288431810596,-0.1089391251280962,-0.0937005182741677,-0.1178544926657756,-0.1158534261493091,-0.17015015390931731,-0.1129866405512924,-0.11752972682891191,-0.14134984678747511,-0.1346962672953713,-0.12455975597482799,-0.1142294757837081,-0.11965397411895001,-0.1170263397817731,-0.11305553211034361,-0.115610942403203,-0.075066472477701,-0.09351323260220021,-0.0910986955501446,-0.11693399964457529,-0.0527084652820776,-0.0247386134886037,-0.0583362452185653,-0.06788799626083039,-0.09406133554254889,-0.0726561161798885,-0.0540646050135484,-0.0701456035521627,-0.0458940782282133,-0.10157263615156359,-0.0663692312483629,-0.07872463244050801,-0.0853880882071284,-0.09268120191716059,-0.0503914791623635,-0.0489631153865753,-0.0678967081851917
2022-04-16 00:00:00+00:00,-0.0291593233239323,-0.021566440691497497,-0.0256342801409898,-0.0069591529251658985,-0.024816475850637898,-0.0148579514044294,-0.0225575793947688,-0.056660304706980996,-0.0472624171433164,-0.0264594235476203,-0.035396796481711096,-0.0359475285406596,-0.0008897634304485987,-0.045225006863267,-0.05990646147134,-0.017417691960105598,-0.0255748511994175,-0.0030396471591562987,-0.0101832326730774,-0.0350211291964306,-0.0085852743555585,-0.0950764016921496,-0.11586477672290081,-0.0839280453946419,-0.10849409627763,-0.12158254497998179,-0.0782621879600186,-0.0632304844693857,-0.0868671526275438,-0.0850092821920639,-0.1371001218352969,-0.0824858195444962,-0.0864926190268916,-0.10997677676872551,-0.1034681739819258,-0.0930994347030769,-0.0831682976907858,-0.0894470608360828,-0.086449897016685,-0.0834072068093156,-0.08557910788685891,-0.0416418474262166,-0.0598991820226735,-0.0575056157664743,-0.0830592849636245,-0.019502537991711102,-0.008174582182021897,-0.0250522822533426,-0.034534181814731904,-0.060449675411173895,-0.0392444624428481,-0.020867494284290203,-0.03675459266084791,-0.012757353123250402,-0.0678379578019907,-0.0330046622482004,-0.045270712254074696,-0.0518383263091626,-0.0590687281985733,-0.017210645346394604,-0.015802370367488598,-0.03557057840172061
2022-04-17 00:00:00+00:00,-0.0534414533015095,-0.074011658297387,-0.0765699812824373,-0.0578589947706983,-0.0771941663647457,-0.0664698111311572,-0.0730416392786716,-0.1088323479801104,-0.0995779867203947,-0.0784469001706429,-0.0880269980329811,-0.0875678938024923,-0.052000099564772896,-0.0968838377180245,-0.1124681830627414,-0.0682498080151486,-0.0779653631363887,-0.047736084516971096,-0.061638153958483294,-0.0860361942533302,-0.058919175222630196,-0.046463560675971,-0.0662789786498094,-0.034244811953181103,-0.05880442989487611,-0.07182608861326241,-0.02794475875977931,-0.013093320770963202,-0.03680749857951181,-0.034618794448833604,-0.0876771077539754,-0.0326616091449629,-0.036224614440026504,-0.060296426454360105,-0.05372588896130891,-0.042670142829354205,-0.03290929188242871,-0.04018612466554371,-0.036654156537333796,-0.034268658330882606,-0.036546601998732,-0.013255574474911096,-0.0056263315636001995,-0.0031489510513148036,-0.029573380313155706,-0.03616678082812699,-0.0647849539190262,-0.030434062460915498,-0.0206145789255179,-0.006196247698716899,-0.0157438333605293,-0.0347374731997138,-0.0183235443338272,-0.0431380358021403,-0.0138106788135689,-0.022207246533133197,-0.009496881379328595,-0.0027230350784518964,-0.004763252486123103,-0.0385303993684398,-0.0399837377537635,-0.016543561790440996
2022-04-18 00:00:00+00:00,0.0034368574194389,-0.06375957477297829,-0.0650502468009313,-0.0454225262720064,-0.0666046631581702,-0.0559039284984059,-0.05956700089648399,-0.0986835573850718,-0.0873628092835667,-0.0675929577017598,-0.0780907871352763,-0.07523089478477729,-0.0386423101613834,-0.0849646967631715,-0.10280360481749609,-0.056287468073268496,-0.0673247332250783,-0.0347056890534871,-0.0492270154965702,-0.0743059066717771,-0.0446323321589071,-0.0564664791800732,-0.0753556896151286,-0.0422662948966769,-0.0671303987155871,-0.08060330573843891,-0.0354677036887649,-0.0218681838047345,-0.0450929432549075,-0.0421402014728775,-0.097595401005332,-0.0415284990292039,-0.0436125467242037,-0.06880071453805871,-0.0618067499458972,-0.0498772861656488,-0.0409121216491174,-0.0493303186053572,-0.0454072677989924,-0.0439164825207048,-0.0463711487857598,-0.012766731905837199,-0.0072430997451574,-0.0046079939205048,-0.0326137199384543,-0.0370700381442347,-0.067391026420598,-0.0310126840764329,-0.020577771495471298,-0.007861749663777801,-0.015422485366312801,-0.0355134791078066,-0.0181632317679591,-0.0444679302283921,-0.015863812349610602,-0.0222910707610713,-0.008785309323985399,-0.0016329163311697,-0.0063168130387092,-0.0395791804044327,-0.041099508683661995,-0.0096979856889375
2022-04-19 00:00:00+00:00,-0.0567498398980057,-0.1107484555503997,-0.1111770118836865,-0.09144866729204079,-0.11326168641026049,-0.1034719274895365,-0.1052986140800069,-0.1446314535242205,-0.1324374308076936,-0.1135673636137101,-0.1241893228971701,-0.1204325474784832,-0.0849393087748056,-0.1305500487860557,-0.1494555108636732,-0.10285669064567571,-0.1143238564556934,-0.0813318777645781,-0.0944013900159638,-0.1200086500695505,-0.09010857946743431,-0.003962544577655901,-0.0204010415025394,-0.011701406173372404,-0.012189234377607598,-0.025047153814581703,-0.0185354011278867,-0.029707372314251402,-0.0087800017742736,-0.012026430854347701,-0.041531398788330294,-0.010981214116980803,-0.011157994413302598,-0.013881718063769193,-0.005550202465852201,-0.005574338282297302,-0.0128375366429253,-0.0037704286553354033,-0.0074586143543659,-0.007737114499083701,-0.005324438756530499,-0.07062618725731121,-0.0506517608695778,-0.053297965195376204,-0.025342283730952,-0.0949180776682807,-0.1251893739512161,-0.088913630077912,-0.07843292679257441,-0.0499872170763036,-0.0733070746866338,-0.093297872016889,-0.0760556459336551,-0.10233398521606821,-0.0421302646896693,-0.0801995003174214,-0.0666564601712762,-0.0595567771140175,-0.0515881399574523,-0.0974485206653383,-0.0989285056351306,-0.0623421926878051
2022-04-20 00:00:00+00:00,0.0206778578061734,-0.0775401317140268,-0.0768430150481022,-0.0558637959436207,-0.0798035999675383,-0.0698509252848303,-0.0684490773151226,-0.1118760430253107,-0.0971625046725407,-0.0808178560102165,-0.0912809858308053,-0.085013452869885,-0.048187760779908995,-0.09462388045100881,-0.11714688163086609,-0.0674147899728528,-0.0808504411722234,-0.0460525751641932,-0.0585167083333705,-0.0865367920436227,-0.052528104359229194,-0.0319195328975336,-0.0459670991392234,-0.0137560147921544,-0.036849633609008295,-0.0499361776726881,-0.0058652605609025,-0.002327472371727101,-0.0164265574695584,-0.0125196308451006,-0.0669362339935681,-0.0158757653311301,-0.0124535001163119,-0.038973088566401595,-0.028138007696546598,-0.0175176458942319,-0.0126121727052003,-0.0226807133639706,-0.0195886901910499,-0.020904238931695,-0.0231353278242228,-0.053068812247520705,-0.0319355853773434,-0.0347729640842228,-0.005151474012098499,-0.0788613056826396,-0.11091179663127049,-0.0725885590957981,-0.0613634166866351,-0.031112998687606898,-0.0559756830999012,-0.0769839201486542,-0.05891651112111,-0.0867906133055712,-0.0231010276536893,-0.0633437713325623,-0.0488977743099543,-0.041456969715762,-0.032945176596829,-0.0816091609444264,-0.0830715830152964,-0.0364915101018233
2022-04-21 00:00:00+00:00,0.0271443330869842,-0.0354140560960928,-0.0347633905635821,-0.014718442822489002,-0.03861684140966909,-0.0286456155990894,-0.0262815509941384,-0.0695536653553436,-0.05321907715585289,-0.039239883397725495,-0.0497959083817764,-0.0407496344417073,-0.005352851462219702,-0.0511248629912521,-0.07332538814776529,-0.026119304677076,-0.0394030034522037,-0.004703597351688401,-0.015561666639334299,-0.04409450290121139,-0.0099562378533696,-0.0654622218792989,-0.0752880040154283,-0.0459576471246108,-0.0661801651928284,-0.0787677640898223,-0.0371970181089472,-0.0325644623302227,-0.047485343390902296,-0.0443414345370388,-0.0965107497930586,-0.0492040520984081,-0.0427039834092051,-0.0688131392901434,-0.056657233887139405,-0.046814044213263906,-0.044922335497424096,-0.0547425391562062,-0.052915285377426305,-0.0553805691014726,-0.057454149620945805,-0.0205683836637449,-2.8900545292996627e-06,-0.002802210313703899,-0.0260632510613222,-0.04577543926812519,-0.07704556043265319,-0.0398262284143171,-0.0286595281871722,-0.0009970688126017015,-0.023489623897713,-0.0437444030397459,-0.0263984973867185,-0.0536377990097463,-0.008379948344643999,-0.0307829789499181,-0.016547645707811903,-0.009402355542304602,-0.000987726543309201,-0.048585916481994396,-0.0498660090067541,-0.0010659081192070999
2022-04-22 00:00:00+00:00,-0.0161937046613239,-0.0444269458324896,-0.0431112564045551,-0.024617990716429304,-0.048219000028921905,-0.037931469508683105,-0.0357300600779375,-0.07724288502351889,-0.061642146871169104,-0.0481264103566422,-0.0599230543834436,-0.049591617382569,-0.015503306334664702,-0.059614989240621905,-0.0806798921798173,-0.0357474001932407,-0.0493114272930273,-0.014851776040043702,-0.024802515717014903,-0.0528498577652503,-0.019321992330826702,-0.0522989001393884,-0.059058207953394004,-0.032243257345240195,-0.0502392870477453,-0.0626336742945289,-0.022538747305575195,-0.019803916667462798,-0.032258045519046,-0.030691611480386495,-0.0825439872921166,-0.035542001619894,-0.027576148952768297,-0.0535292631131514,-0.0405577444815574,-0.0312570955424649,-0.0314035377237808,-0.0403790431423378,-0.039410810364442196,-0.0420159500269656,-0.044682663457414895,-0.028868609169636003,-0.009064496198981201,-0.011794419257290802,-0.0160264543416443,-0.053215439743360904,-0.0834121708764321,-0.047632249787698,-0.0366599482989738,-0.007916973172289602,-0.0317528919713433,-0.0511017124050922,-0.0345960165371042,-0.0609226956720772,-0.0011620494629079013,-0.0388800065329701,-0.025034742393283904,-0.018225769871673802,-0.010004265014020602,-0.0560606582098378,-0.057167939082146305,-0.0116671449921114
2022-04-23 00:00:00+00:00,-0.0415659405964827,-0.07959726244133511,-0.07660378096391329,-0.058501488726107095,-0.0830115619538992,-0.072395667123955,-0.0695145235098737,-0.1114238627969586,-0.09621395461071419,-0.0826003215696279,-0.0957117930546333,-0.0835989912073173,-0.0499093382229013,-0.09376180994189409,-0.11588811228625029,-0.0687981950384841,-0.0842271919884013,-0.048604782360521,-0.0599112657251391,-0.0863005538675683,-0.0528688323420242,-0.014321581067964002,-0.0203206491093251,-0.0066173586142522015,-0.0111876938892327,-0.024488989093583095,-0.016893978464385898,-0.0182091761610673,-0.007141601976507803,-0.007374458613307801,-0.048376182457441706,-0.0030134349167361962,-0.011503889390902598,-0.0152387076503216,-0.001323179072407199,-0.0077737269339904005,-0.0062838036203786,-0.001444229937581698,-0.0012649150296090012,-0.002869570619278998,-0.0068729621718707015,-0.0616468158767121,-0.041797134446673,-0.0445372737562654,-0.0166186210018462,-0.08608365998222,-0.11644714114437749,-0.0805787056097497,-0.0694416934563759,-0.0405217106056919,-0.0645666026515991,-0.08390527650079449,-0.0674416272109573,-0.0939072705144966,-0.0339095398856614,-0.07176739983140659,-0.057836374082291295,-0.0510226736251846,-0.0427033531488721,-0.0890446173535592,-0.0900825952666982,-0.0468401024045977
