Date,target,model_0,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,model_12,model_13,model_14,model_15,model_16,model_17,model_18,model_19,model_20,model_21,model_22,model_23,model_24,model_25,model_26,model_27,model_28,model_29,model_30,model_31,model_32,model_33,model_34,model_35,model_36,model_37,model_38,model_39,model_40,model_41,model_42,model_43,model_44,model_45,model_46,model_47,model_48,model_49,mean
2023-01-10 00:00:00+00:00,0.0004128472653517,-0.0119554434874322,-0.020765271372859,-0.0103148200994796,-0.0087135892893945,-0.0246313715149903,-0.0147817590017545,-0.0218656536929154,-0.0195687320149025,-0.0217004984751483,-0.015908321482257,-0.0109939546665646,-0.0221932727100861,-0.0141325562691982,-0.0110071670839859,-0.0187021768599515,-0.0197539505331984,-0.0199633102586346,-0.0194531641415316,-0.0198497813385695,-0.0250234214566233,-0.0140505087881741,-0.0274257977996104,-0.0164671578043017,-0.0235669563312476,-0.015914927690967702,-0.0241266082346146,-0.014440764450898,-0.017207950319353,-0.025937606560797,-0.0111031610056215,-0.0182540964814761,-0.025795206061922298,-0.0176940367874479,-0.0214488100790844,-0.0203843948953417,-0.0227194042211063,-0.011539578571187899,-0.0073320760875389,-0.024501857201008,-0.0169043093930581,-0.0288758198325399,-0.0103237099358928,-0.0175345906389369,-0.0348808635505533,-0.021498723656009598,-0.0279467911483001,-0.0215388502570671,-0.0112552669222317,-0.0201371106384182,-0.0249646996014172,-0.018940997013912
2023-01-11 00:00:00+00:00,0.0185866020231928,-0.0255177313695173,-0.0339758141339796,-0.0232217575780055,-0.022298574422266498,-0.0375282431353333,-0.0281132260824513,-0.0355438558875548,-0.032925452797125,-0.0347016265355643,-0.0288132767499125,-0.024175512411897398,-0.0352344705046486,-0.027775062559843897,-0.024342556061324197,-0.031931587921496696,-0.0330045315379468,-0.0333806854659387,-0.0323000785488316,-0.0335316687937759,-0.0387599149047528,-0.0276968805882479,-0.0404199162662115,-0.0300441332745812,-0.0365819885531483,-0.028920073812259597,-0.0371987212070838,-0.027800905818442398,-0.030304930070343197,-0.039379500915315904,-0.0247310201850523,-0.0313871674769519,-0.038971144819669803,-0.030294657986483897,-0.0354745600837418,-0.0336113997303984,-0.0358328601516924,-0.024750096912219598,-0.021119241365844598,-0.0375470752890755,-0.030514529495758697,-0.0419856753344846,-0.024014420049150997,-0.0309070698432405,-0.0483562423901996,-0.035086911204764495,-0.0413121201214224,-0.0335001188219223,-0.0245423725497308,-0.0323251880871544,-0.038774507785791,-0.032209221151851
2023-01-12 00:00:00+00:00,0.0008708010561344,-0.0174825317548249,-0.026429372311711802,-0.0152807977241998,-0.0145577447149058,-0.0290320109829783,-0.0203048716116694,-0.0270940784487703,-0.0250496968883989,-0.0271902827566263,-0.0209143523141017,-0.0163304011295442,-0.0274815368966331,-0.0192273353415649,-0.0165172872017936,-0.024464467355085,-0.0242746999558116,-0.0253613604281587,-0.0241962638312701,-0.0261244318683412,-0.0308167529637449,-0.0196646567543147,-0.0318877262111838,-0.0220830505697704,-0.028898909681843,-0.0209790220984176,-0.0289689419358979,-0.0204652654826706,-0.021713760489531,-0.031735175952636696,-0.0173260596900508,-0.023071585849578802,-0.03047603604316,-0.0232489475352768,-0.0275769408358713,-0.0257126422144982,-0.0277553430007724,-0.0166264574812575,-0.0134729250903796,-0.0293519183195012,-0.0227997806669839,-0.0331070878003573,-0.0163091113243115,-0.0227327898136765,-0.0399158236317318,-0.0268170708701599,-0.0332125763841794,-0.0244269300669116,-0.0168768127848961,-0.0214835744750602,-0.0308367621791892,-0.0241532792342841
2023-01-13 00:00:00+00:00,-0.0042881625394648,-0.0060087373790725,-0.014727883924052498,-0.0037254331684702007,-0.0034864910964890004,-0.0171165049716024,-0.008864127126138599,-0.0158017638051221,-0.0141451627465,-0.015818396988178298,-0.0097491244188482,-0.0043164709375509,-0.016385844425520598,-0.007983927867002999,-0.005509741887384899,-0.0129880369829229,-0.0126687278485785,-0.0141335674986963,-0.012821465250681598,-0.0146978162469893,-0.019545349533946998,-0.008311473625649199,-0.0197227968089558,-0.0106944969673629,-0.0173161031682775,-0.009396948754522402,-0.016936818614259098,-0.0089171453971304,-0.00931338300311,-0.0198501846003434,-0.0060724712583794,-0.0114257172840283,-0.0190168461357797,-0.011169662225633401,-0.016520749136174,-0.014229128334043599,-0.0163061171009673,-0.0054146608553950005,-0.0024050942961536,-0.0178345306959396,-0.011528475169736398,-0.021439133385573197,-0.005033057251815899,-0.011528875005867599,-0.028453378667287,-0.0156126413150834,-0.0219570011426517,-0.0122255494808008,-0.0055710767499048,-0.0084849225393465,-0.0191830180318898,-0.012647320622116199
2023-01-14 00:00:00+00:00,-0.0074986152269698,-0.0067383854747127,-0.0027216803374436995,-0.0087655309613725,-0.0087509945589683,-0.004322772703913001,-0.0037030079671532,-0.0033668235446993,-0.0016578726786228995,-0.0036141030088023994,-0.0022716943558362002,-0.0079981534753365,-0.0036279969182827004,-0.0048123523119586,-0.0070417224464299,-0.0007807092142078998,-6.697988732120002e-05,-0.0020712365635656,-0.0006319721023147996,-0.0031191425225188,-0.0069745016242623,-0.0043059875762749,-0.0072412968109302,-0.0016231780607298997,-0.0053055459427014005,-0.0032387265179879,-0.004406457407256799,-0.0032955871417570002,-0.0025445932252814996,-0.007569450071834701,-0.0062978762637334,-0.0009851022756376003,-0.0064511108260941,-0.00048138782326529947,-0.0043495967834877,-0.0018994500180260004,-0.0040478660440803,-0.0070197973754003,-0.0097296719053665,-0.0051495004737984,-0.0008608602064699,-0.0089202111328122,-0.0069724135222594,-0.0007968518489219999,-0.016092199019571898,-0.0031305467719188003,-0.0100215243160683,-0.0007272216782895002,-0.0065692492124844,-0.0046784728489317005,-0.007034253466189099,-0.0002846404276305005
2023-01-15 00:00:00+00:00,-0.010510085263709,-0.019667781452371802,-0.010532580576511179,-0.0212414014094365,-0.0216672749032418,-0.008378290242941299,-0.0160907839616511,-0.0094715786288055,-0.0111923891397808,-0.0092175757982802,-0.015058184369317999,-0.0212883340764339,-0.009069495142064399,-0.0176216790080699,-0.020033370744602902,-0.011961842123363299,-0.012999539574353,-0.011319835606196,-0.0125967278220895,-0.010446321571305699,-0.0055874958428177,-0.0169778113679011,-0.0055290727642451,-0.0143974047853518,-0.0072524726637445,-0.01563278586647,-0.0085968508180445,-0.0160360022106904,-0.0154935253149141,-0.0057792724303759,-0.0193500149294432,-0.0138372067618644,-0.0067441433291283,-0.0136453492559149,-0.0086041334732683,-0.0108293083176823,-0.008601301329570099,-0.019903173052880897,-0.0229224000718555,-0.0076335173687282,-0.0138107464478849,-0.0040549824285714,-0.0203875505436502,-0.0142547456613581,-0.0032165060571460995,-0.0100563758432708,-0.0034769014405902,-0.013543877593131,-0.0198299419086868,-0.017514381221107,-0.0060950159935201,-0.0126603248226066
2023-01-16 00:00:00+00:00,-0.0229153079611996,-0.0424194150509741,-0.0335511759864149,-0.0446394392654055,-0.0446006765484335,-0.031177000460818297,-0.0388220877157759,-0.0319861108441971,-0.0334917234648143,-0.0323896029233957,-0.0374590139468091,-0.0436006148061311,-0.0315260284693346,-0.0402725820426397,-0.042760837716287095,-0.0352586164245154,-0.0350956331018882,-0.0335047261483556,-0.0346420929577383,-0.0328962169142014,-0.028477021845734897,-0.0395429597624188,-0.0276157371724232,-0.0371337833025098,-0.030063512793536497,-0.0381794771040324,-0.031010500689183,-0.0387766192123235,-0.0378740367076386,-0.028314120300991598,-0.0425066720531032,-0.0361790265078921,-0.029079806628015598,-0.0363597556313272,-0.0313559304708074,-0.033112274083484494,-0.031005348682496797,-0.0426825762813878,-0.0453634188716368,-0.0303671540764843,-0.036967119975106696,-0.026209648236521197,-0.0423694487639067,-0.0363770925427155,-0.0195384538010156,-0.03233988196998,-0.025737380956956497,-0.035410477954931296,-0.0424000336924881,-0.0385357015663326,-0.0287372390723279,-0.0351943161099568
2023-01-17 00:00:00+00:00,-0.005281958173694,-0.0427814423983331,-0.0339590682347576,-0.0450579681288071,-0.0457188301570358,-0.0308042387904751,-0.0390339630019372,-0.032600350635179895,-0.0347603718135648,-0.0327752748549111,-0.0381816049857921,-0.0444475746673237,-0.0325055232950098,-0.0410556350247165,-0.0434487490030783,-0.0358538574263825,-0.0356585114317161,-0.0345392475128328,-0.0353813109457114,-0.0344190603455916,-0.029135679343316,-0.039936538497431,-0.0273345457506763,-0.0376262833599945,-0.0304671958082465,-0.0381552408091341,-0.0309857749783206,-0.0398667362011363,-0.0372507403102652,-0.0293285981598138,-0.0434582066283556,-0.0366754153885271,-0.0295402648352686,-0.037052297571039,-0.0326622018305777,-0.0335367392334351,-0.0313403103825223,-0.0435203089111502,-0.0467199993036508,-0.0302228877712151,-0.0375278571004711,-0.026334632041045,-0.0435688524745206,-0.0369555452274939,-0.019493337437775198,-0.032960744745305595,-0.0265080497363958,-0.0345685410424528,-0.043066426593637,-0.0363969594655386,-0.0293449188406022,-0.0356904882486494
2023-01-18 00:00:00+00:00,-0.1005993139879252,-0.1375328336189333,-0.12954944087979708,-0.1400389501925212,-0.140832981486963,-0.1250613171882827,-0.1338424433917193,-0.12701926020212828,-0.1297417854319952,-0.1283321842583401,-0.13284899976625839,-0.1388681389747446,-0.1271187980871897,-0.1351772439061863,-0.1386139513578633,-0.1309696437216836,-0.1294607570836392,-0.12909929068108308,-0.1299975717131336,-0.1292822115281867,-0.12414822747679789,-0.1343374403298566,-0.1212351246394381,-0.13262510263003818,-0.1252857191658472,-0.1323492068353498,-0.1251226554116215,-0.1342109775730963,-0.13084023605708128,-0.12413493332139659,-0.1388338097633286,-0.1312662380114905,-0.1242636678642064,-0.13238740649707248,-0.1275864494525079,-0.1280609161759749,-0.1261695280793597,-0.1379633791454415,-0.1419615543122622,-0.12507856593421468,-0.1327009129719151,-0.1204798819882873,-0.13817213104133108,-0.1318741511303145,-0.11423676150335689,-0.1274631840242619,-0.1214766070824865,-0.1280796794459399,-0.1378631681385876,-0.128029616012625,-0.1243011102639125,-0.13031852291500098
2023-01-19 00:00:00+00:00,0.0138190436480118,-0.1090510357687361,-0.1013316391792285,-0.1128456690410334,-0.1150575991502538,-0.0939961776755033,-0.1045930292768279,-0.0979345995021007,-0.1026854219829219,-0.1009365714727813,-0.1056989007800039,-0.1104310129739937,-0.0996419131754754,-0.106707385240222,-0.1108526492877416,-0.1038517277125637,-0.0992039053607499,-0.1010827923643695,-0.1023441463511153,-0.1025919641001986,-0.0954327534984262,-0.1057539090232886,-0.0901716079442757,-0.1049177463047887,-0.0969759779562886,-0.1026285427109542,-0.0948118526299227,-0.1084105826504938,-0.0995413453837561,-0.0956329535675233,-0.1133073453686007,-0.1016559820014526,-0.094510897666238,-0.1051485376928552,-0.1005526363869988,-0.0988686170207294,-0.0969303248564197,-0.11164428152358259,-0.11551843351491371,-0.0949025039696214,-0.1054544508825503,-0.0890749044816471,-0.1116286584340782,-0.1027100260101054,-0.0840011424501141,-0.0986024631905512,-0.0931395271929229,-0.0946750804331844,-0.1094342224430453,-0.0902137060896465,-0.0961859360948284,-0.1016655017953925
2023-01-20 00:00:00+00:00,0.0173891852033534,-0.0694126052883711,-0.062374602323903794,-0.0725942908859748,-0.07568111648374269,-0.0529328949472562,-0.0650304977667759,-0.0578896990437318,-0.0641259135465523,-0.06096914254034519,-0.06587371827115239,-0.06967956052137189,-0.0601733520358865,-0.06671749243311549,-0.0714155538841247,-0.0646425683511052,-0.05813958316781269,-0.0617873561770607,-0.0620005143478979,-0.0634252598707227,-0.05618332636186149,-0.0660752496326712,-0.04898614684124959,-0.0649265024167614,-0.0562208828014852,-0.0621744551063515,-0.053567109712695,-0.06878494213770689,-0.0571445682084461,-0.0565074006025455,-0.0736669101837284,-0.06137220526338269,-0.0545576954113689,-0.06582232039186399,-0.062447131467747094,-0.059124078633034094,-0.057310850036951896,-0.07155913575158039,-0.0769985447110336,-0.0543676063066397,-0.06602099118918539,-0.0484124653052779,-0.07190618678210789,-0.0628664348133246,-0.04393291404844289,-0.05907268075374569,-0.05401243496484219,-0.05156757533872529,-0.0703304772906728,-0.0443348694563072,-0.05679751717791859,-0.061638346619731194
2023-01-21 00:00:00+00:00,-0.006279006699941,-0.060133490907870395,-0.053652134557528895,-0.0639394057577589,-0.0678864483781642,-0.0440499135184258,-0.056049855471013696,-0.0486762922578355,-0.0554149619018507,-0.0528362963211544,-0.057880616427236,-0.060679045881944095,-0.0515683231644545,-0.057387213424915,-0.0636172426209493,-0.0565201302076009,-0.048842452974793595,-0.0533062989604976,-0.0529883986805096,-0.0546016632397529,-0.0471735898787079,-0.0575530113455479,-0.0396924575550972,-0.0563316575166408,-0.048960633877739294,-0.053855663295986296,-0.044379604678984,-0.060221831813065396,-0.04966119358177,-0.047194541366490296,-0.06478281651485131,-0.052103719841421495,-0.0445533841187721,-0.0576275659903839,-0.0537987042729242,-0.0505263721183766,-0.0490586795846343,-0.0623139875216202,-0.0682373631237487,-0.0464659556463351,-0.0574725612604268,-0.0397002576760898,-0.06378440102780181,-0.0549221030940176,-0.0358928916409004,-0.0498151099227514,-0.0454040508023692,-0.0431077314617878,-0.0619911894912415,-0.0334186207027907,-0.0487841334655119,-0.0529763193768609
2023-01-22 00:00:00+00:00,0.0060367419811229,-0.0417991900689296,-0.035139424187547494,-0.0461044987966219,-0.0501494079949501,-0.0246935970101424,-0.038212467213892,-0.030804269457015403,-0.038070630246267806,-0.03454852809462659,-0.040695891957834796,-0.0415258298900142,-0.033544625387484595,-0.0390039795583175,-0.0453996950231379,-0.037777372732125905,-0.029710646196994,-0.035107387652389105,-0.035040576416674296,-0.0366691459233144,-0.0287572170053579,-0.03877379112051289,-0.0210440788953072,-0.038554555344300995,-0.030974583344780298,-0.0351277413485154,-0.0248828042391546,-0.0426369774085838,-0.030208809755097498,-0.027879543723070697,-0.046305571409026094,-0.0341394461841429,-0.0262078024753197,-0.039171190191964494,-0.036163589318635794,-0.03225330658571671,-0.030566140339556198,-0.044898884571816094,-0.0501691227858167,-0.0271974667223913,-0.0390821085443447,-0.0215882436320997,-0.045020459115494,-0.0370899106728302,-0.0176996836780059,-0.031475576340462,-0.027218641868136998,-0.0226634299117735,-0.043329824526495905,-0.013729161306327599,-0.0296590774153288,-0.034569318071772895
2023-01-23 00:00:00+00:00,-0.006181150878381,-0.038810761486107195,-0.0321259989107616,-0.0420245861579272,-0.0470030023458633,-0.0214870997473232,-0.0362017063282425,-0.028457644496229898,-0.035075906013410305,-0.0314573593491279,-0.0373608932589065,-0.0391170473965652,-0.0304207412173467,-0.0355309801031192,-0.0422093012389972,-0.0347769687874153,-0.0269145114834988,-0.032020849215791,-0.0319061734483683,-0.034176554049438104,-0.0263574630563033,-0.0365665095409059,-0.0188619863530393,-0.036490754583787297,-0.028578126631623398,-0.0327219681482612,-0.0225412277075161,-0.040293562706642,-0.0280346868793593,-0.025427536935985,-0.0436624355481814,-0.0308791721135388,-0.0228753660393339,-0.0363226420861336,-0.0332913551073946,-0.0303102387769031,-0.0277558904922629,-0.041136121133900194,-0.0476299993622067,-0.0246637273743304,-0.036115245880177796,-0.0183558343700875,-0.0434050501429772,-0.034111232409767,-0.014674143454123,-0.0286946168890369,-0.0239263186420429,-0.0192849439699099,-0.040193039961148105,-0.0110441655028981,-0.0276031104350321,-0.031777731145385
2023-01-24 00:00:00+00:00,0.0096230230275919,-0.021629869685282098,-0.014102836798502898,-0.0241117374534999,-0.029092726567314098,-0.003609923089212,-0.019132026382454398,-0.010196407786932099,-0.017961065339936598,-0.014033639911450001,-0.020321701622658,-0.020682657416071497,-0.013674053449574399,-0.0176965104867974,-0.024381313188945,-0.0173110893032385,-0.0088194079923318,-0.014317365406120998,-0.0143753337745625,-0.015860328183125397,-0.0083967409909397,-0.019327110482232998,-0.0015142981034758987,-0.0184195175388549,-0.0107720747655021,-0.0160156103795331,-0.0049113357829154,-0.023409179085743095,-0.009259967592487,-0.007108291302462601,-0.0264402400894631,-0.012658283314695299,-0.0051223041285347,-0.018680329552456902,-0.015108839035077799,-0.013078759385626698,-0.009924002099641798,-0.023942214209097,-0.029684916813109197,-0.007153114088139399,-0.0187024214346031,-5.568614921140115e-05,-0.025642193669123896,-0.0162952278795902,-0.003159869457060001,-0.0115633658169205,-0.0066113152429422995,-0.0017739233630783002,-0.022638610584932897,-0.006582924435721201,-0.0093781865485999,-0.0141008777415159
2023-01-25 00:00:00+00:00,-0.0620753995849602,-0.0796580329798475,-0.0711788415252797,-0.0810383643696918,-0.0867613235593163,-0.0614583825926703,-0.0761580167496965,-0.0679348909636758,-0.07511992001926271,-0.071093938395772,-0.0782010265593083,-0.0787722917054524,-0.0710296507226304,-0.0760198570245765,-0.0822866845038587,-0.0743069657728268,-0.0672657023997928,-0.0728818771421877,-0.07269570510421511,-0.0741059650732576,-0.065884557241934,-0.0778379051875269,-0.0596434086644412,-0.0759745572717721,-0.0680542436057951,-0.0741674497676827,-0.0632130472691617,-0.0806929650568918,-0.0689512872137242,-0.0645406645754033,-0.0839664825230207,-0.07077512217144401,-0.0628404319372118,-0.0754717390575101,-0.0728203020290943,-0.0707974555825073,-0.0681369766872643,-0.0817975195085057,-0.0878994233368593,-0.0645001570120174,-0.0763541348411791,-0.057887206870589104,-0.084657009892616,-0.0746312975359194,-0.054735031257281505,-0.0699636146237005,-0.064863368802467,-0.0606490450929653,-0.08118167795890341,-0.0537088697910597,-0.0674072980343071,-0.0720394337512815
2023-01-26 00:00:00+00:00,-0.0107739901071325,-0.07850571621101819,-0.070675678411434,-0.0812584051294064,-0.0861708086180351,-0.0592398822727565,-0.0750310658403007,-0.0660609671333531,-0.0734403212916447,-0.0707343877884495,-0.0773733675370885,-0.07776833029182119,-0.0696845600122623,-0.07389794594302769,-0.08142807426495169,-0.0735926379019639,-0.0639674813677259,-0.0713523304923392,-0.0721857337177881,-0.07392599919214339,-0.0643701563558925,-0.07665545500731209,-0.0567309963337969,-0.0756578776126395,-0.066383820505479,-0.07305673408122709,-0.061119064351839704,-0.0804362810453546,-0.0672215618622343,-0.06284824349063389,-0.0840410753552687,-0.0695446793783553,-0.060504495750077304,-0.0752844127086038,-0.0715373276918345,-0.069358525343845,-0.0667533328898798,-0.0815934052691906,-0.0879126165390773,-0.0613819551090171,-0.0754409710473116,-0.0543151392106335,-0.0839257774654322,-0.0723616690429985,-0.0514551538445965,-0.0676160426023774,-0.0620643913649977,-0.057123549015581504,-0.0808861934633036,-0.0480694833671224,-0.0649266904010649,-0.0705374154184898
2023-01-27 00:00:00+00:00,-0.021201944769558,-0.0839207630170239,-0.0762164311393117,-0.0871726679770829,-0.0923069726556979,-0.06445201761558139,-0.08122297509981599,-0.0728702892498759,-0.0804073919954157,-0.0761663403619594,-0.0834717001725889,-0.083386916172012,-0.07626369578331149,-0.0800393124894628,-0.0874700941492217,-0.07971089630332001,-0.06978960898983261,-0.0779970900571755,-0.0786404739328178,-0.0801570355615282,-0.07028086892880761,-0.08326724404246211,-0.0612681347617325,-0.0822397009366195,-0.071080567214709,-0.07940606371274,-0.06618531443657119,-0.0864635034113378,-0.0718795833304908,-0.0685188235099211,-0.0899342875269091,-0.07493989593982081,-0.06626045060259969,-0.0801809115157137,-0.0783023124592524,-0.07610864826041741,-0.07244217877339951,-0.0881206895375568,-0.095221398312311,-0.0665678169679096,-0.0808804282469104,-0.0595693362582188,-0.0908638904941542,-0.0777462463589169,-0.0558256840948137,-0.0736688181012866,-0.0671949262135562,-0.0625869645086376,-0.0876078925133777,-0.052393101505939205,-0.06994036858626079,-0.0763721744757278
2023-01-28 00:00:00+00:00,0.0347242764174429,-0.033336555882335,-0.026623664388679504,-0.037739964987386604,-0.042646470079229795,-0.0128432350714753,-0.03000315916003571,-0.021339215032862402,-0.030422422409665403,-0.0267717157902942,-0.0340499306587768,-0.03280568158952431,-0.025546483410825403,-0.0283620487008463,-0.036643568192107095,-0.029669819487805796,-0.0176725782021541,-0.028345919361867505,-0.028951366956500107,-0.0299871293848777,-0.0185340043802106,-0.032686802387420805,-0.009818884449116702,-0.0321914723786562,-0.0203673725774752,-0.02916294007582171,-0.014763721611989904,-0.0356916385008913,-0.021418467834264703,-0.017052096470572,-0.0403436584666234,-0.0243585874641781,-0.015226494251334204,-0.030887584580710198,-0.027630453745187605,-0.0257696059333664,-0.021867201974868203,-0.0382260355608115,-0.046167445040024,-0.015293799394233705,-0.0303704500951779,-0.008084383125963303,-0.0410704743588811,-0.027696165866953303,-0.004607415373988004,-0.0228034005823885,-0.0174399971166316,-0.0125942259555114,-0.0377585834218869,-0.0006007680950523009,-0.0192730666224337,-0.0258703625287975
2023-01-29 00:00:00+00:00,-0.0246913829712814,-0.0509451316820193,-0.0430925046184423,-0.0567550499765552,-0.0606795833909464,-0.0314299452118353,-0.0473813366526267,-0.039012956656643,-0.0477622817756487,-0.0434559372351773,-0.052116160261756,-0.0495887784478395,-0.0427618838953547,-0.046990480605717005,-0.053591059692339696,-0.047399907607095795,-0.035744564892639996,-0.0454200321710512,-0.0458667935264923,-0.0453378581030894,-0.0359245010836102,-0.051109094927694804,-0.0284523380302451,-0.049880140365624395,-0.03813752378742,-0.0476497013780898,-0.0321498824208402,-0.053230609975027196,-0.0413018989618835,-0.0333032060491659,-0.0566515144998258,-0.0422361238164984,-0.0319645577663971,-0.0473957700369291,-0.0455644622366375,-0.0432387629127068,-0.0402369076454886,-0.0563893080183318,-0.06297487638528,-0.0329475674599542,-0.047455139357693105,-0.0267043589686595,-0.0577171793741548,-0.044289513289923296,-0.023002003449963702,-0.039778984472853704,-0.0342166468303853,-0.0318417777772644,-0.0543351487644107,-0.0217557288267303,-0.0373805408920388,-0.043490960323299896
2023-01-30 00:00:00+00:00,0.0127775685119702,-0.0301096116541826,-0.0212665472634773,-0.035433327223078605,-0.0394565254066558,-0.0094048263382098,-0.0259593412211524,-0.016900313201524103,-0.027140185750425705,-0.020988034095615504,-0.0311013276879578,-0.029477210164280204,-0.0219739292732433,-0.025038955339826405,-0.0322759567267687,-0.024782245717872305,-0.0138997111868764,-0.024260144519032405,-0.025417902940874003,-0.0236381021799007,-0.013534378469698799,-0.0301799552208442,-0.007797086138607698,-0.029058799131725502,-0.016028368682373097,-0.026847564405800002,-0.010495200950752901,-0.0327218935027997,-0.0202563820754725,-0.0119868200031451,-0.034561678679664004,-0.021766647599251898,-0.0098560906774943,-0.0267447621667238,-0.023979066228122604,-0.0223747790787774,-0.019085403404076003,-0.0351123908663465,-0.0425624947834275,-0.010260590850442801,-0.024886330518472402,-0.0054563126987599,-0.037385287204002,-0.023703512817623805,-0.0003185685508414991,-0.017773145647883896,-0.011742738679273298,-0.0110411775256546,-0.0329213811490685,-0.0013894087647886005,-0.0157511380760353,-0.0221220710487781
2023-01-31 00:00:00+00:00,0.0038592451457939,-0.0219632225637011,-0.012259535088426,-0.025868154812844102,-0.029800850013915598,-0.0013842510417683006,-0.0178180677199769,-0.0082121837665832,-0.017831997902874302,-0.0116438794526783,-0.021098771913127503,-0.019684225158904,-0.0128530777764974,-0.01548198578946,-0.023982319772901002,-0.0151307113871647,-0.004250848888785399,-0.0144788177931103,-0.015983277546035603,-0.0121682582955944,-0.00400965215554,-0.0219840691311141,-0.0007144332962932998,-0.0209975589059215,-0.0058690880376844005,-0.018638584716797,-0.0017141918073185001,-0.022828744766805402,-0.011360405101408299,-0.0019609411309497,-0.025089915434048503,-0.011893648606168301,-0.0007654781622952003,-0.0160115275672962,-0.013955607916591199,-0.013883911310909101,-0.0093871898232903,-0.0255681201042835,-0.032863054904695696,-0.0026598856224829006,-0.0158147515571363,-0.0030693161030284,-0.028062986637058102,-0.0157492894389049,-0.0082475450000919,-0.008937722243647899,-0.0015110838958416,-0.0033394447545994003,-0.0237863230736725,-0.0046460569448341,-0.006455714341240201,-0.013006319529756
2023-02-01 00:00:00+00:00,-0.0078187529742566,-0.0273226954896878,-0.0169357956490652,-0.0300790016900376,-0.0346198618625192,-0.006617502641411601,-0.022579896393007802,-0.013490412898627901,-0.022512648111186903,-0.015841676778168702,-0.0264158625984658,-0.0247200996477858,-0.0177378260231636,-0.0207793309252043,-0.028134817958027702,-0.0203433330460967,-0.009469683737055801,-0.020596508756444303,-0.0206361008184688,-0.0177068704648651,-0.007608759782538701,-0.0275876129635279,-0.005297379083125501,-0.025670697293843702,-0.0107430343201072,-0.024508068629346,-0.0074314688577380005,-0.029183134247366502,-0.0183502414727625,-0.0067913001489749,-0.029845330892599102,-0.0158171258181388,-0.005386461222680501,-0.0206447373221947,-0.019003219378063,-0.0194409639657893,-0.012982120690578601,-0.0312084428907794,-0.0371640400050615,-0.00780613785645469,-0.0209167386698774,-0.002576395212621001,-0.0336555816656147,-0.021532259379243003,-0.0024688755932015995,-0.014929700800458301,-0.007418853739936101,-0.009249598451096401,-0.0294633839413043,-0.004106123805154301,-0.011713330957809501,-0.0182420658672175
2023-02-02 00:00:00+00:00,-0.0068946003642419,-0.0323460566326663,-0.0204237400610277,-0.0340399253833161,-0.037931353863647196,-0.0105982450232641,-0.026751761426914402,-0.0167850373068748,-0.0251601957372485,-0.0197225826574011,-0.0288537665766901,-0.028632533762210602,-0.0208356908190239,-0.0245192856429585,-0.0317303799893647,-0.023347592841250302,-0.0126867532108832,-0.0237394937641589,-0.023099463906531302,-0.0209713450691049,-0.0119196758616514,-0.0321575881828423,-0.0088812945112451,-0.0297186479995203,-0.0139860803286373,-0.0293033719030217,-0.0114460107332146,-0.0319102416807121,-0.022761061811881002,-0.0097857865838826,-0.034127362225113,-0.0202641238129152,-0.00861370256588,-0.0228283510145167,-0.0222267581578132,-0.0230097775710416,-0.016402427770958,-0.0341729389234098,-0.0412371315512713,-0.011067508968389001,-0.024991385906217703,-0.0058146477835690005,-0.036660292123163,-0.0255190388832808,-0.0014103347412882002,-0.0185006185618634,-0.0100149415283235,-0.0134519722827167,-0.0334273784703696,-0.009175097948334501,-0.0150167396562166,-0.0218395498743559
2023-02-03 00:00:00+00:00,0.0077967080850369,-0.019569965774177,-0.007959796057308899,-0.0214022433853597,-0.0257491878347009,-0.0018084447070221997,-0.014538465470209,-0.0052498372813393,-0.012878237791127099,-0.007163067980207701,-0.0166532910236912,-0.0169807472482106,-0.008649473031837898,-0.012354110865746,-0.0198174537417611,-0.011043301136918201,-0.0008639920173558998,-0.011966382999300099,-0.011514542651000898,-0.0096913254827222,-0.00017204993210079983,-0.0203010056402242,-0.0037842121585431,-0.0179972895488087,-0.0016377735379719998,-0.0172137582037633,-0.0006613138489164998,-0.0198642332024067,-0.011172018515999898,-0.0021274313870877993,-0.021799327143934698,-0.008003621025703199,-0.0037927801860719,-0.010371843531272198,-0.010287049603659799,-0.011253759468285999,-0.00437816358413,-0.0220023992446742,-0.029718843623550796,-0.0015109273373159994,-0.012443336531735398,-0.0066474105992803,-0.025722892853664296,-0.0131123320605053,-0.0116719186049201,-0.0062385088717001,-0.0027868740575785,-0.0011835695958717996,-0.0218618638965873,-0.0033759998124881993,-0.0025997562149961,-0.0096973881008219
